id,ibge,municipio,uf,estado,planos_municipais,destinacao_final,tipo_destinacao,possui_coleta_seletiva,coleta_participa_catadores,possui_catadores_regularizados,realizam_compostagem,participam_consorcio
100128052,280530,PIRAMBU,SE,Sergipe,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100128053,280540,POÇO REDONDO,SE,Sergipe,Finalizado,No próprio Município,Lixão,Não,,Não,Não,Sim
100128054,280550,POÇO VERDE,SE,Sergipe,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100128055,280560,PORTO DA FOLHA,SE,Sergipe,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100128056,280570,PROPRIÁ,SE,Sergipe,Finalizado,No próprio Município,Lixão,Não,,Sim,Não,Sim
100128057,280580,RIACHÃO DO DANTAS,SE,Sergipe,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100128058,280590,RIACHUELO,SE,Sergipe,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Sim
100128059,280600,RIBEIRÓPOLIS,SE,Sergipe,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100128060,280610,ROSÁRIO DO CATETE,SE,Sergipe,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100128061,280620,SALGADO,SE,Sergipe,Finalizado,No próprio Município,Lixão,Não,,Não,Não,Sim
100128062,280630,SANTA LUZIA DO ITANHY,SE,Sergipe,Finalizado,Em outro Município,Lixão,Não,Nulo,Sim,Não,Sim
100128063,280650,SANTA ROSA DE LIMA,SE,Sergipe,Finalizado,No próprio Município,Lixão,Sim,,Não,Não,Sim
100128064,280640,SANTANA DO SÃO FRANCISCO,SE,Sergipe,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100128065,280660,SANTO AMARO DAS BROTAS,SE,Sergipe,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100128066,280670,SÃO CRISTÓVÃO,SE,Sergipe,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100128067,280680,SÃO DOMINGOS,SE,Sergipe,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100128068,280690,SÃO FRANCISCO,SE,Sergipe,Em Elaboração,No próprio Município,Lixão,Não,,Não,Não,Em processo
100128069,280700,SÃO MIGUEL DO ALEIXO,SE,Sergipe,Em Elaboração,No próprio Município,Lixão,Não,,Nulo,Não,Em processo
100128070,280710,SIMÃO DIAS,SE,Sergipe,Finalizado,No próprio Município,Lixão,Sim,,Sim,Não,Sim
100128071,280720,SIRIRI,SE,Sergipe,Em Elaboração,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Sim
100128072,280730,TELHA,SE,Sergipe,Finalizado,No próprio Município,Lixão,Não,,Sim,Não,Em processo
100128073,280740,TOBIAS BARRETO,SE,Sergipe,Em Elaboração,No próprio Município,Lixão,Sim,,Sim,Sim,Sim
100128074,280750,TOMAR DO GERU,SE,Sergipe,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100128075,280760,UMBAÚBA,SE,Sergipe,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100129001,290010,ABAÍRA,BA,Bahia,Não Iniciado,No próprio Município,Aterro Sanitário,Sim,,Não,Sim,Sim
100129002,290020,ABARÉ,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129003,290030,ACAJUTIBA,BA,Bahia,Não Iniciado,No próprio Município,Outro,Sim,Não,Não,Não,Não
100129004,290035,ADUSTINA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129005,290040,ÁGUA FRIA,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,,Não,Sim,Não
100129006,290060,AIQUARA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,,Não,Não,Não
100129007,290070,ALAGOINHAS,BA,Bahia,Em Elaboração,No próprio Município,Aterro Sanitário,Sim,,Sim,Sim,Não
100129008,290080,ALCOBAÇA,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129009,290090,ALMADINA,BA,Bahia,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129010,290100,AMARGOSA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100129011,290110,AMÉLIA RODRIGUES,BA,Bahia,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Não,Sim,Sim,Não
100129012,290115,AMÉRICA DOURADA,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129013,290120,ANAGÉ,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129014,290130,ANDARAÍ,BA,Bahia,Finalizado,No próprio Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100129015,290135,ANDORINHA,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,,Não,Não,Sim
100129016,290140,ANGICAL,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,,Não,Não,Em processo
100129017,290150,ANGUERA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129018,290160,ANTAS,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129019,290170,ANTÔNIO CARDOSO,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129020,290180,ANTÔNIO GONÇALVES,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129021,290190,APORÁ,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129022,290195,APUAREMA,BA,Bahia,Não soube informar,No próprio Município,Lixão,Nulo,Nulo,Sim,Não,Não
100129023,290205,ARAÇÁS,BA,Bahia,Finalizado,Em outro Município,Lixão,Não,Nulo,Não,Não,Não
100129024,290200,ARACATU,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Sim,Não,Sim,Não,Não
100129025,290210,ARACI,BA,Bahia,Não Iniciado,No próprio Município,Aterro Sanitário,Sim,Não,Sim,Não soube informar,Não soube informar
100129026,290220,ARAMARI,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129027,290225,ARATACA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Sim,Não
100129028,290230,ARATUÍPE,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129029,290240,AURELINO LEAL,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129030,290250,BAIANÓPOLIS,BA,Bahia,Finalizado,No próprio Município,Lixão,Não,,Sim,Não,Em processo
100129031,290260,BAIXA GRANDE,BA,Bahia,Não Iniciado,No próprio Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100129032,290265,BANZAÊ,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129033,290270,BARRA,BA,Bahia,Finalizado,No próprio Município,Outro,Não,Nulo,Sim,Não,Não
100129034,290280,BARRA DA ESTIVA,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100129035,290290,BARRA DO CHOÇA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129036,290300,BARRA DO MENDES,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129037,290310,BARRA DO ROCHA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129038,290320,BARREIRAS,BA,Bahia,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100129039,290323,BARRO ALTO,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,,Nulo,Não,Sim
100129040,290330,BARRO PRETO,BA,Bahia,Em Elaboração,Em outro Município,Lixão,Sim,Sim,Sim,Não,Sim
100129041,290327,BARROCAS,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Sim,,Não,Não,Não
100129042,290340,BELMONTE,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129043,290350,BELO CAMPO,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129044,290360,BIRITINGA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Sim
100129045,290370,BOA NOVA,BA,Bahia,Finalizado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100129046,290380,BOA VISTA DO TUPIM,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129047,290390,BOM JESUS DA LAPA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129048,290395,BOM JESUS DA SERRA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129049,290400,BONINAL,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129050,290405,BONITO,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,,Sim,Não,Sim
100129051,290410,BOQUIRA,BA,Bahia,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129052,290420,BOTUPORÃ,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,Não,Não,Sim,Não
100129053,290430,BREJÕES,BA,Bahia,Em Elaboração,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100129054,290440,BREJOLÂNDIA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129055,290450,BROTAS DE MACAÚBAS,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129056,290460,BRUMADO,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,Não,Sim,Não,Não
100129057,290470,BUERAREMA,BA,Bahia,Em Elaboração,Não soube informar,Outro,Não,Nulo,Sim,Não,Não
100129058,290475,BURITIRAMA,BA,Bahia,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100129059,290480,CAATIBA,BA,Bahia,Finalizado,No próprio Município,Lixão,Sim,Sim,Não,Não,Não
100129060,290485,CABACEIRAS DO PARAGUAÇU,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129061,290490,CACHOEIRA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129062,290500,CACULÉ,BA,Bahia,Não soube informar,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100129063,290510,CAÉM,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Sim,Sim,Não,Não,Sim
100129064,290515,CAETANOS,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129065,290520,CAETITÉ,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,,Sim,Não,Sim
100129066,290530,CAFARNAUM,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100129067,290540,CAIRU,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129068,290550,CALDEIRÃO GRANDE,BA,Bahia,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100129069,290560,CAMACAN,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100129070,290570,CAMAÇARI,BA,Bahia,Em Elaboração,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Sim,Não
100129071,290580,CAMAMU,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129072,290590,CAMPO ALEGRE DE LOURDES,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129073,290600,CAMPO FORMOSO,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100129074,290610,CANÁPOLIS,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100129075,290620,CANARANA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129076,290630,CANAVIEIRAS,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129077,290640,CANDEAL,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100129078,290650,CANDEIAS,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129079,290660,CANDIBA,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100129080,290670,CÂNDIDO SALES,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129081,290680,CANSANÇÃO,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129082,290682,CANUDOS,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,Não,Sim,Não,Não
100129083,290685,CAPELA DO ALTO ALEGRE,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,Não,Sim,Não,Sim
100129084,290687,CAPIM GROSSO,BA,Bahia,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100129085,290689,CARAÍBAS,BA,Bahia,Não soube informar,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não soube informar
100129086,290690,CARAVELAS,BA,Bahia,Finalizado,No próprio Município,Lixão,Sim,Não,Sim,Não,Não soube informar
100129087,290700,CARDEAL DA SILVA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,,Nulo,Não,Não
100129088,290710,CARINHANHA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Sim,,Sim,Não,Não
100129089,290720,CASA NOVA,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129090,290730,CASTRO ALVES,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,,Não,Não,Não
100129091,290740,CATOLÂNDIA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129092,290750,CATU,BA,Bahia,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129093,290755,CATURAMA,BA,Bahia,Finalizado,No próprio Município,Lixão,Não,,Nulo,Não,Sim
100129094,290760,CENTRAL,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,,Não,Não,Sim
100129095,290770,CHORROCHÓ,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129096,290780,CÍCERO DANTAS,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Sim,Não,Sim,Não,Não
100129097,290790,CIPÓ,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129098,290800,COARACI,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129099,290810,COCOS,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129100,290820,CONCEIÇÃO DA FEIRA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129101,290830,CONCEIÇÃO DO ALMEIDA,BA,Bahia,Em Elaboração,Em outro Município,Nulo,Não,,Não,Não,Sim
100129102,290840,CONCEIÇÃO DO COITÉ,BA,Bahia,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129103,290850,CONCEIÇÃO DO JACUÍPE,BA,Bahia,Finalizado,Em outro Município,Nulo,Não,,Não,Sim,Não
100129104,290860,CONDE,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,,Não,Não,Não
100129105,290870,CONDEÚBA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Sim,,Nulo,Sim,Nulo
100129106,290880,CONTENDAS DO SINCORÁ,BA,Bahia,Não soube informar,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129107,290890,CORAÇÃO DE MARIA,BA,Bahia,Em Elaboração,Em outro Município,Lixão,Não,Nulo,Sim,Não,Sim
100129108,290900,CORDEIROS,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Sim,Não
100129109,290910,CORIBE,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129110,290920,CORONEL JOÃO SÁ,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129111,290930,CORRENTINA,BA,Bahia,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129112,290940,COTEGIPE,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129113,290950,CRAVOLÂNDIA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129114,290960,CRISÓPOLIS,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100129115,290970,CRISTÓPOLIS,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129116,290980,CRUZ DAS ALMAS,BA,Bahia,Nulo,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100129117,290990,CURAÇÁ,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129118,291000,DÁRIO MEIRA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129119,291005,DIAS D´ÁVILA,BA,Bahia,Em Elaboração,Em outro Município,Lixão,Não,Nulo,Sim,Não,Não
100129120,291010,DOM BASÍLIO,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100129121,291020,DOM MACEDO COSTA,BA,Bahia,Não Iniciado,Em outro Município,Lixão,Não,Nulo,Não,Não,Não
100129122,291030,ELÍSIO MEDRADO,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,,Não,Sim,Sim
100129123,291040,ENCRUZILHADA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129124,291050,ENTRE RIOS,BA,Bahia,Em Elaboração,No próprio Município,Nulo,Sim,,Sim,Não,Não
100129125,290050,ÉRICO CARDOSO,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100129126,291060,ESPLANADA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Sim,,Sim,Não,Não
100129127,291070,EUCLIDES DA CUNHA,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100129128,291072,EUNÁPOLIS,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100129129,291075,FÁTIMA,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,Não,Sim,Não,Não
100129130,291077,FEIRA DA MATA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Sim,Não,Sim,Não,Não
100129131,291080,FEIRA DE SANTANA,BA,Bahia,Finalizado,No próprio Município,Aterro Sanitário,Sim,Não,Sim,Não,Não
100129132,291085,FILADÉLFIA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129133,291090,FIRMINO ALVES,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Sim,Não,Sim,Não,Não
100129134,291100,FLORESTA AZUL,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,,Sim,Não,Sim
100129135,291110,FORMOSA DO RIO PRETO,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Sim
100129136,291120,GANDU,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129137,291125,GAVIÃO,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129138,291130,GENTIO DO OURO,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129139,291140,GLÓRIA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,,Nulo,Não,Não
100129140,291150,GONGOGI,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,,Nulo,Não,Em processo
100129141,291160,GOVERNADOR MANGABEIRA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129142,291165,GUAJERU,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,Não,Sim,Não,Não soube informar
100129143,291170,GUANAMBI,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129144,291180,GUARATINGA,BA,Bahia,Não soube informar,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129145,291185,HELIÓPOLIS,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129146,291190,IAÇU,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,,Sim,Não,Em processo
100129147,291200,IBIASSUCÊ,BA,Bahia,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129148,291210,IBICARAÍ,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100129149,291220,IBICOARA,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129150,291230,IBICUÍ,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,,Não,Não,Não
100129151,291240,IBIPEBA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100129152,291250,IBIPITANGA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129153,291260,IBIQUERA,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,Não,Não,Não,Sim
100129154,291270,IBIRAPITANGA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129155,291280,IBIRAPUÃ,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não soube informar
100129156,291290,IBIRATAIA,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,,Não,Não,Sim
100129157,291300,IBITIARA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129158,291310,IBITITÁ,BA,Bahia,Finalizado,No próprio Município,Lixão,Sim,Não,Sim,Não,Não
100129159,291320,IBOTIRAMA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Sim,,Sim,Sim,Não
100129160,291330,ICHU,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129161,291340,IGAPORÃ,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,,Não,Não,Não
100129162,291345,IGRAPIÚNA,BA,Bahia,Não soube informar,No próprio Município,Lixão,Não,Nulo,Sim,Sim,Não
100129163,291350,IGUAÍ,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129164,291360,ILHÉUS,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129165,291370,INHAMBUPE,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100129166,291380,IPECAETÁ,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100129167,291390,IPIAÚ,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Sim,Não
100129168,291400,IPIRÁ,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Sim,Não
100129169,291410,IPUPIARA,BA,Bahia,Em Elaboração,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100129170,291420,IRAJUBA,BA,Bahia,Não soube informar,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129171,291430,IRAMAIA,BA,Bahia,Finalizado,No próprio Município,Lixão,Não,,Não,Não,Não
100129172,291440,IRAQUARA,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129173,291450,IRARÁ,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129174,291460,IRECÊ,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100129175,291465,ITABELA,BA,Bahia,Não Iniciado,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Não,Sim
100129176,291470,ITABERABA,BA,Bahia,Finalizado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100129177,291480,ITABUNA,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129178,291490,ITACARÉ,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129179,291500,ITAETÉ,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,,Não,Não,Sim
100129180,291510,ITAGI,BA,Bahia,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100129181,291520,ITAGIBÁ,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,,Não,Sim,Não
100129182,291530,ITAGIMIRIM,BA,Bahia,Finalizado,No próprio Município,Aterro Sanitário,Não,Nulo,Não,Não,Sim
100129183,291535,ITAGUAÇU DA BAHIA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129184,291540,ITAJU DO COLÔNIA,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129185,291550,ITAJUÍPE,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129186,291560,ITAMARAJU,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,,Sim,Não,Não
100129187,291570,ITAMARI,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129188,291580,ITAMBÉ,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129189,291590,ITANAGRA,BA,Bahia,Não Iniciado,No próprio Município,Aterro Sanitário,Não,,Nulo,Não,Sim
100129190,291600,ITANHÉM,BA,Bahia,Em Elaboração,Nulo,Outro,Nulo,Nulo,Nulo,Nulo,Nulo
100129191,291610,ITAPARICA,BA,Bahia,Em Elaboração,Em outro Município,Lixão,Não,Nulo,Sim,Não,Não
100129192,291620,ITAPÉ,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129193,291630,ITAPEBI,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129194,291640,ITAPETINGA,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100129195,291650,ITAPICURU,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100129196,291660,ITAPITANGA,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129197,291670,ITAQUARA,BA,Bahia,Em Elaboração,No próprio Município,Aterro Sanitário,Não,Nulo,Não,Não,Sim
100129198,291680,ITARANTIM,BA,Bahia,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100129199,291685,ITATIM,BA,Bahia,Em Elaboração,No próprio Município,Lixão,Não,,Sim,Não,Não
100129200,291690,ITIRUÇU,BA,Bahia,Em Elaboração,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Não,Sim
